"replicate","arm_gaussian","family_gaussian","shape_gaussian","sd_gaussian","tail_probability_gaussian","V_gaussian","CL_gaussian","residual_gaussian","log_likelihood_gaussian","likelihood_mcse_gaussian","runtime_seconds_gaussian","selection_seconds_gaussian","selected_families_gaussian","retained_standard_gaussian","arm_flexible","family_flexible","shape_flexible","sd_flexible","tail_probability_flexible","V_flexible","CL_flexible","residual_flexible","log_likelihood_flexible","likelihood_mcse_flexible","runtime_seconds_flexible","selection_seconds_flexible","selected_families_flexible","retained_standard_flexible","likelihood_gain","likelihood_difference_mcse","runtime_ratio"
64,"Lognormal fit","lognormal",NA,2.95022760194938,0.09465,20.2411352307904,3.5014341942933,0.118304974027055,-81.5637420282357,0.483749968287257,34.23,0,"lognormal/lognormal",FALSE,"Free-margin fit","lognormal",NA,3.03622079516656,0.09531,20.408946804524,3.46898636402788,0.118585527231445,-83.1486920754764,0.561710834236712,64.09,83.45,"lognormal/lognormal",FALSE,-1.58495004724068,0.741304993317073,1.87233420975752
65,"Lognormal fit","lognormal",NA,3.36821067110066,0.10672,20.331087379676,3.36410161458718,0.115299460516289,-92.2432503422654,0.493182367579532,42.46,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.27230302077349,2.83172177826678,0.10017,20.750902210502,3.34637839407968,0.115449036864757,-87.4861250539613,0.514760374044182,84.04,101.9,"lognormal/gamma",FALSE,4.75712528830404,0.712886449848403,1.97927461139896
66,"Lognormal fit","lognormal",NA,3.24234683811544,0.09682,19.5482075045451,3.26218962376029,0.115124483486686,-89.8893190302532,0.51819361517824,34.9100000000001,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.31259745474839,2.60017329042372,0.0783,19.3861929438591,3.1409838617444,0.114968285587257,-87.2157450678948,0.513232924321236,89.97,91.6300000000001,"lognormal/gamma",FALSE,2.67357396235838,0.729337135636752,2.57719851045545
67,"Lognormal fit","lognormal",NA,3.39988253199411,0.10712,19.7917083279855,3.39444707155703,0.116502350172542,-52.9128813845991,0.575378674148398,45.78,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.36643519722563,2.80665723140692,0.10251,19.9842171911303,3.4499562557052,0.116279136644616,-42.8552287262433,0.617843537412369,82.0799999999999,104.44,"lognormal/gamma",FALSE,10.0576526583557,0.844269657980789,1.79292267365662
68,"Lognormal fit","lognormal",NA,3.54575379853308,0.12512,20.1087997450902,3.6490083506576,0.12543312277407,20.9593075152294,0.565786136972497,35.78,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.1832102969841,3.19416233150703,0.1412,19.915720505229,3.67661266556664,0.125286808644173,28.9970807854886,0.554368820059683,90.3300000000002,96.4099999999999,"lognormal/gamma",FALSE,8.03777327025922,0.792110308886727,2.52459474566798
69,"Lognormal fit","lognormal",NA,3.33111843195444,0.10537,19.4360922120179,3.37774984682129,0.117743700312054,-87.6313709004408,0.523518177276861,38.2,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.45602056006837,2.62460802783948,0.08487,19.7175557563848,3.3345908381479,0.117778231994885,-79.223553191255,0.573148326363786,79.3900000000003,97.78,"lognormal/gamma",FALSE,8.40781770918582,0.776254008654961,2.07827225130891
70,"Lognormal fit","lognormal",NA,3.56710587475753,0.12526,20.0285101661088,3.64788426764821,0.121692290658361,42.1162863719205,0.529574356556726,33.77,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.41506283256954,2.9764280234338,0.12632,20.5061333558072,3.69104147726006,0.121416494828809,47.5832197384771,0.601709918378118,87.0299999999997,101.61,"lognormal/gamma",FALSE,5.46693336655657,0.801563363058138,2.57713947290494
71,"Lognormal fit","lognormal",NA,3.22402351426226,0.09918,19.7976468042371,3.34429123363183,0.120453191249568,-129.965382828485,0.514882313205822,32.73,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.26826170257825,2.87226886833266,0.10744,20.162894300426,3.42011835238055,0.120539209659022,-124.344953039858,0.550842371006199,72.79,84.56,"lognormal/gamma",FALSE,5.62042978862755,0.754010022577889,2.2239535594256
72,"Lognormal fit","lognormal",NA,3.33720821642582,0.10539,19.9843772792621,3.36311593903252,0.117179806901439,-99.5758872690615,0.509327012048531,34.14,0,"lognormal/lognormal",FALSE,"Free-margin fit","lognormal",NA,3.32742588193081,0.1041,19.9843772792621,3.36311593903252,0.117179806901439,-99.5758872690615,0.509327012048531,0,370.66,"lognormal/lognormal",TRUE,0,0.720297168121998,0
73,"Lognormal fit","lognormal",NA,3.69941847535647,0.13783,20.7625099154729,3.75197561989067,0.126472283076462,57.7136712771079,0.544358449663825,40.03,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.26979155107977,3.18609144082767,0.14507,20.887077021247,3.78691524614325,0.125948626846004,64.8450385651611,0.5612093743452,82.54,374.46,"lognormal/gamma",FALSE,7.13136728805322,0.781845306677307,2.06195353484886
74,"Lognormal fit","lognormal",NA,3.580687940367,0.12692,20.3377013274634,3.69473599918935,0.118836840443317,74.2517656845304,0.521478586347827,38.0999999999999,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.3902314049993,3.07088797577979,0.13606,20.2699691998253,3.78651596749377,0.118412765582017,77.6522021413643,0.570302859217684,103.31,111.43,"lognormal/gamma",FALSE,3.40043645683389,0.772777631179367,2.71154855643045
75,"Lognormal fit","lognormal",NA,3.47563702830597,0.11763,20.1754147925657,3.54529751406413,0.123387404445653,-77.0181899302126,0.532520829446118,47.3499999999999,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.52967036787394,2.81927908437716,0.11148,20.2027336720223,3.62723330865901,0.123384343190104,-70.8429156994487,0.54608885977038,83.6399999999999,98.78,"lognormal/gamma",FALSE,6.17527423076388,0.762752565750713,1.76642027455121
76,"Lognormal fit","lognormal",NA,3.13482528176321,0.09248,19.7582300066374,3.19189434844869,0.118618013705925,-208.191827925729,0.474418312973234,45.0899999999999,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.20988179244488,2.82802035331838,0.10012,20.0981050901738,3.28864987516219,0.11852335208128,-203.276970594278,0.497960974943221,96.95,118.15,"lognormal/gamma",FALSE,4.91485733145112,0.687777484547708,2.15014415613219
77,"Lognormal fit","lognormal",NA,3.57091173991534,0.12145,20.1992901392894,3.57682781811588,0.122416500553654,11.6823180203225,0.555067062614386,43.22,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.26445971387165,3.00351101954322,0.12295,20.3978733923011,3.55924600139528,0.122228266423096,18.297184066819,0.606107624835974,104.2,100.06,"lognormal/gamma",FALSE,6.61486604649645,0.821867323163337,2.4109208699676
78,"Lognormal fit","lognormal",NA,3.21765735408351,0.11559,20.2182493382889,3.76072343103479,0.120497191476028,43.747142669389,0.523586707490106,47.9699999999998,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.7573559418439,2.78413689965824,0.11669,20.5284935778224,3.83123233319782,0.120397785118756,46.2108148140651,0.562627596164785,93.1800000000003,110.39,"lognormal/gamma",FALSE,2.46367214467606,0.768565450841042,1.94246404002503
79,"Lognormal fit","lognormal",NA,3.24011911486017,0.11159,20.328411541934,3.6542567408524,0.114104975376872,13.5144627580733,0.492575956802786,45.8399999999997,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.76044340724382,2.64343071894979,0.09699,20.5350126819803,3.6444694385781,0.113993034533105,15.7882033132162,0.500857342287543,85.2199999999998,110.5,"lognormal/gamma",FALSE,2.2737405551429,0.702487829462918,1.85907504363003
80,"Lognormal fit","lognormal",NA,3.09866297767314,0.10415,19.4684847017136,3.59198156878759,0.124674078151933,-48.6425227140762,0.5327664026203,46.5100000000002,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.52467648141582,2.86341218375768,0.11956,19.4537473021844,3.70793542843533,0.12462143560541,-48.6913875309298,0.558513677714374,93.0599999999999,116.16,"lognormal/gamma",FALSE,-0.0488648168536443,0.771866288909556,2.00086003010104
81,"Lognormal fit","lognormal",NA,3.42953924783,0.11626,19.9768336004031,3.52619650363296,0.123348391337248,-78.5243577170366,0.511673710630112,32.58,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.39802261273204,2.93892082614917,0.12028,20.1995306736168,3.63202571916671,0.123072795467217,-71.1774719745156,0.561522253636831,69.6,79.44,"lognormal/gamma",FALSE,7.34688574252098,0.759682320104511,2.13627992633517
82,"Lognormal fit","lognormal",NA,3.45329113439762,0.11802,20.2301181848881,3.56733472143319,0.123462475745626,-9.38601828324609,0.523403096353244,32.52,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.23662425563061,2.96569676884381,0.11498,20.3546867190482,3.48185082993592,0.12331797838783,0.962088939692982,0.574999180362999,72.34,84.39,"lognormal/gamma",FALSE,10.3481072229391,0.777544120092413,2.22447724477245
83,"Lognormal fit","lognormal",NA,3.40611004803123,0.11023,19.6336376028146,3.41438243341283,0.118443060064171,-33.5934121233127,0.518690493161608,34.73,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.26865533982101,2.89692465860447,0.10947,19.8050131040324,3.44682667539162,0.118411326592169,-29.501733388867,0.607877124125042,84.59,98.91,"lognormal/gamma",FALSE,4.09167873444571,0.799096005327748,2.435646415203
84,"Lognormal fit","lognormal",NA,3.29234231006693,0.10474,19.7405261786733,3.36183929822171,0.120192051045265,-116.752510089232,0.495745149877879,36.23,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.34772332153115,2.77026923656951,0.09794,20.2780301140903,3.36818205046381,0.120265881028484,-114.373225305803,0.518218664324254,80.25,84.5,"lognormal/gamma",FALSE,2.37928478342842,0.717156773433434,2.2150151807894
85,"Lognormal fit","lognormal",NA,3.21411549557556,0.10669,19.8962544047247,3.57258687056997,0.120757186859938,-31.8980279447196,0.526123843103525,41.21,0,"lognormal/lognormal",FALSE,"Free-margin fit","lognormal",NA,3.92563944408003,0.1462,20.0124141598586,3.83490681138432,0.120910041857959,-33.6470769135897,0.529124947710484,62.48,92.76,"lognormal/lognormal",FALSE,-1.74904896887003,0.746176593422526,1.51613685998544
86,"Lognormal fit","lognormal",NA,2.8129947005083,0.0785,19.6534355922674,3.27816566823092,0.11880991490725,-199.783194269886,0.470489893017961,34.8199999999999,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.64625313042236,2.59983282653419,0.08808,19.8848511717776,3.45237114229004,0.118388192963732,-195.140925488683,0.490427834815789,87.27,92.71,"lognormal/gamma",FALSE,4.6422687812032,0.679617687081609,2.50631820792648
87,"Lognormal fit","lognormal",NA,3.20670423537699,0.10656,20.2238188771588,3.48955009999739,0.122875251492025,-104.590816741382,0.497122538334158,41.3,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.5173513997555,2.70752825008377,0.09595,20.4966512309028,3.46454915838544,0.122935450406437,-101.468797102371,0.511777833905981,82.3899999999999,96.4400000000001,"lognormal/gamma",FALSE,3.12201963901119,0.713475556271758,1.99491525423729
88,"Lognormal fit","lognormal",NA,3.14327775606914,0.09624,20.154281587439,3.28398685857772,0.119041128310865,-110.666084721962,0.489056187324113,34.3100000000002,0,"lognormal/lognormal",FALSE,"Free-margin fit","lognormal",NA,3.1056580758158,0.09381,20.154281587439,3.28398685857772,0.119041128310865,-110.666084721962,0.489056187324113,0,353.24,"lognormal/lognormal",TRUE,0,0.691629892876238,0
89,"Lognormal fit","lognormal",NA,3.33729846556816,0.10824,19.7795866501945,3.43016121443863,0.117278738746596,-29.2398310632276,0.519363051364507,39.1499999999999,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.44050978109718,2.81564780566263,0.10592,19.9417878482362,3.51520823762019,0.117101397078616,-23.5048164309933,0.518279570160651,78.29,80.9199999999998,"lognormal/gamma",FALSE,5.73501463223435,0.733724534119284,1.99974457215837
90,"Lognormal fit","lognormal",NA,3.50509214800614,0.11546,20.7470533799193,3.5019677585121,0.118485890479701,-64.8485442202428,0.496349425024849,39.5500000000002,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.51481900949895,2.73819637446186,0.10001,21.1810924201281,3.49543898988392,0.118514556900493,-58.2352314121247,0.505340191647617,92.77,99.6100000000001,"lognormal/gamma",FALSE,6.61331280811809,0.708330050906319,2.34563843236408
91,"Lognormal fit","lognormal",NA,3.37694742824003,0.10517,19.8695216723154,3.34840347536088,0.119297515303051,-95.9633299054234,0.50752058162754,32.34,0,"lognormal/lognormal",FALSE,"Free-margin fit","lognormal",NA,3.36139757140704,0.10597,19.8695216723154,3.34840347536088,0.119297515303051,-95.9633299054234,0.50752058162754,0,299.3,"lognormal/lognormal",TRUE,0,0.717742489721149,0
92,"Lognormal fit","lognormal",NA,3.45408910245561,0.11817,19.7162249342628,3.55120682330587,0.12154587166642,-28.8417938081746,0.526790092439297,36.81,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.4680674476629,2.85918459034007,0.11298,20.3534641136248,3.58550180066279,0.121415474093819,-28.8472988064027,0.554590262487624,99.09,87.67,"lognormal/gamma",FALSE,-0.0055049982280444,0.764904020605392,2.6919315403423
93,"Lognormal fit","lognormal",NA,3.48756256141887,0.11729,20.0386670839633,3.51580177432111,0.120315376520368,-21.1693625420039,0.531328174309899,41.25,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.30943319038016,2.99043095442427,0.12212,20.4857373809171,3.58619050637145,0.120138400338811,-13.7035293849529,0.548811288059407,77.5,99.98,"lognormal/gamma",FALSE,7.46583315705097,0.763873980913682,1.87878787878788
94,"Lognormal fit","lognormal",NA,3.13313202373953,0.09844,19.9835341331062,3.41503447954291,0.114932875926093,-53.6294646425802,0.506642442599416,41.42,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.8005538896378,2.50734437462282,0.08099,20.0878461412411,3.48330382891177,0.114955184453614,-48.3313796402729,0.527263471600907,87.7199999999999,116.94,"lognormal/gamma",FALSE,5.29808500230737,0.731227278708708,2.11781747947851
95,"Lognormal fit","lognormal",NA,3.5861560957998,0.12142,20.2661403295033,3.57316275442088,0.121112598125327,-35.523739833463,0.505048130107751,36.6099999999999,0,"lognormal/lognormal",FALSE,"Free-margin fit","lognormal",NA,3.58022309793894,0.12215,20.2661403295033,3.57316275442088,0.121112598125327,-35.523739833463,0.505048130107751,0,397.19,"lognormal/lognormal",TRUE,0,0.714245915249553,0
96,"Lognormal fit","lognormal",NA,3.36963232657157,0.10959,19.9297324825888,3.44603595638055,0.125783353996315,-150.2015149301,0.577573255793236,35.8299999999999,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.43977596531615,2.77037157196202,0.10149,20.2396945211619,3.47383658537414,0.126023272333614,-143.555190302583,0.616908096378191,104.28,92.5599999999999,"lognormal/gamma",FALSE,6.64632462751686,0.845083703064118,2.91041027072286
97,"Lognormal fit","lognormal",NA,3.4379429736227,0.11209,19.8479732775653,3.46361126520542,0.117023880628252,-38.3086202158033,0.536754153112364,45.75,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.39979029037046,2.78784266253147,0.10345,19.9850206692746,3.44944764602747,0.116863963173907,-29.9359396756577,0.527363967237485,93.3599999999999,106.97,"lognormal/gamma",FALSE,8.37268054014561,0.752474434664614,2.04065573770492
98,"Lognormal fit","lognormal",NA,3.00159905291618,0.08142,19.5331691489423,3.1033003006626,0.121198000866006,-216.27546327976,0.491174941260029,40.0599999999999,0,"lognormal/lognormal",FALSE,"Free-margin fit","lognormal",NA,3.00283222982049,0.08266,19.5331691489423,3.1033003006626,0.121198000866006,-216.27546327976,0.491174941260029,0,438.7,"lognormal/lognormal",TRUE,0,0.694626263427742,0
99,"Lognormal fit","lognormal",NA,3.24649192317916,0.11194,20.1130305165541,3.6380082319198,0.121295440336033,-0.148330794356482,0.526480916059675,48.1100000000001,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.64373792841415,2.73703189512238,0.10518,20.1176351768859,3.64739213531746,0.121191089611337,2.37539378563756,0.546519214486464,90.9099999999999,101.11,"lognormal/gamma",FALSE,2.52372457999405,0.758857962189194,1.88962793598004
100,"Lognormal fit","lognormal",NA,3.17340711443522,0.09869,20.2640380715577,3.39261667790799,0.119340170050284,-78.170514834428,0.510658979089361,45.3099999999999,0,"lognormal/lognormal",FALSE,"Free-margin fit","weibull",1.60757136163026,2.77799085142284,0.10843,20.3486636496119,3.40410054723212,0.118996506170564,-55.655158297955,0.528610460854564,72.9400000000001,102.09,"lognormal/weibull",FALSE,22.515356536473,0.734984089793421,1.60979916133304
101,"Lognormal fit","lognormal",NA,2.85972943727204,0.08752,19.6076777455391,3.46048357692302,0.120227618200313,-117.620589102242,0.484963968642096,32.59,0,"lognormal/lognormal",FALSE,"Free-margin fit","weibull",2.03964342056501,2.0942013296753,0.04557,19.6309623476426,3.47279357967388,0.120134288097508,-109.468930311335,0.531187601642096,55.43,82.66,"lognormal/weibull",FALSE,8.15165879090712,0.719270685499815,1.70082847499233
102,"Lognormal fit","lognormal",NA,3.02701528147054,0.10258,19.914625358483,3.6472211189673,0.123069024096188,-40.3298455131692,0.513490084274954,34.05,0,"lognormal/lognormal",FALSE,"Free-margin fit","weibull",2.02201293095819,2.24055267009984,0.06677,20.1286911196833,3.6748492844765,0.123059214985125,-33.4019837584858,0.516012897820121,72.37,358.53,"lognormal/weibull",FALSE,6.92786175468346,0.727970725623921,2.12540381791483
103,"Lognormal fit","lognormal",NA,3.48326542492117,0.12511,20.700446330223,3.69899330490496,0.121232513288544,-0.212736974040172,0.512511460357372,35.59,0,"lognormal/lognormal",FALSE,"Free-margin fit","weibull",1.80438479925196,2.65678747702201,0.11487,21.0360792467208,3.78817147773863,0.121175139911367,10.9217638011883,0.551312683004576,70.2199999999999,84.97,"lognormal/weibull",FALSE,11.1345007752284,0.752737451864427,1.97302613093565
104,"Lognormal fit","lognormal",NA,3.26136212041687,0.11123,20.170928437871,3.59526465500861,0.124322583883078,-69.944061458256,0.517882257230524,39.97,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.473628054645,2.96101852253855,0.12676,20.3616940361266,3.75172499807983,0.124157625855023,-63.7428572471366,0.525111118451256,83.1799999999998,96.64,"lognormal/gamma",FALSE,6.2012042111194,0.737525402325447,2.08106079559669
105,"Lognormal fit","lognormal",NA,3.04343782219365,0.09052,19.9670160753475,3.29539173882792,0.122755535329502,-160.70490157752,0.480913035350843,38.5,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.48787189630025,2.71133467789976,0.09541,20.229003082498,3.4392658865362,0.122839019478362,-158.519050398957,0.590596164439635,100.39,118.26,"lognormal/gamma",FALSE,2.18585117856259,0.761630604047113,2.60753246753247
106,"Lognormal fit","lognormal",NA,3.19406455517351,0.10234,19.8382101480392,3.47880821892581,0.122079062782475,-78.8602172441157,0.509048952236173,46.8900000000001,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.74141618837268,2.52873155859881,0.08279,20.0233746581882,3.46240322194505,0.12193716403888,-73.5973091619652,0.548312187960438,79.6399999999999,107.72,"lognormal/gamma",FALSE,5.26290808215047,0.748182525349736,1.69844316485391
107,"Lognormal fit","lognormal",NA,3.32134299321654,0.10579,19.9508304699509,3.42859141553757,0.12171860350613,-137.210391760482,0.498552530859774,44.1699999999998,0,"lognormal/lognormal",FALSE,"Free-margin fit","weibull",1.75801248806844,2.47698946655268,0.08259,19.8341043541274,3.42038553897592,0.121542514997814,-127.292155917684,0.535147346659834,75.1599999999999,107.22,"lognormal/weibull",FALSE,9.91823584279733,0.731394085745671,1.70160742585466
108,"Lognormal fit","lognormal",NA,3.19860767324364,0.10756,19.4445448357498,3.59872844662184,0.117718642768154,15.9403002732286,0.528353409025272,42.6100000000001,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.69045742516702,2.7204044328004,0.10564,19.5762619765913,3.67398074924226,0.117443342157661,17.0322707584219,0.543265555771008,94.6100000000001,102.45,"lognormal/gamma",FALSE,1.0919704851933,0.757822399323093,2.22037080497535
109,"Lognormal fit","lognormal",NA,3.07427827156832,0.0932,19.5576179466845,3.34510007181487,0.124909840189563,-207.727899812507,0.495923456724816,46.23,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.92468179030359,2.30717731438449,0.06081,19.6871835419108,3.3058238704985,0.125044636563362,-200.423063790212,0.499421863612216,95.9399999999996,117.41,"lognormal/gamma",FALSE,7.30483602229464,0.703819772941759,2.07527579493834
110,"Lognormal fit","lognormal",NA,3.39298836165966,0.12533,20.1125845349361,3.75200069938031,0.121637944643218,51.317625128664,0.530510893977922,44.8800000000001,0,"lognormal/lognormal",FALSE,"Free-margin fit","lognormal",NA,3.42472333856128,0.12609,20.1125845349361,3.75200069938031,0.121637944643218,51.317625128664,0.530510893977922,0,405.41,"lognormal/lognormal",TRUE,0,0.750255701250253,0
111,"Lognormal fit","lognormal",NA,2.86506270826141,0.08617,20.8900243996826,3.43218655149031,0.117913416694187,-161.633654441236,0.473000517706922,43.52,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",3.05706266076106,2.37424206715087,0.07156,21.3612847480098,3.4804691397593,0.117849054239153,-159.586858141096,0.466312067115152,91.1300000000001,95.1399999999999,"lognormal/gamma",FALSE,2.04679630014067,0.66421113637775,2.09397977941177
112,"Lognormal fit","lognormal",NA,3.39836754961899,0.12175,19.8443588804522,3.67943808517015,0.121027774867288,16.654624723323,0.526587794975018,38.4200000000001,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.74855716967105,2.76352356993506,0.11211,20.1785958707216,3.77563351521365,0.121429026434379,20.5733108591936,0.558179297164875,75.79,94.7400000000002,"lognormal/gamma",FALSE,3.9186861358706,0.767371379190106,1.97267048412285
113,"Lognormal fit","lognormal",NA,3.3455975194206,0.11282,19.8331843572449,3.5654393801109,0.121475383932995,-19.3182198873576,0.508867341344447,41.2399999999998,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.54609725519051,2.74565822765945,0.10276,20.0355095977739,3.54779526051403,0.121485283849245,-15.7658404342268,0.54197015077006,88.71,90.5,"lognormal/gamma",FALSE,3.55237945313081,0.74342290482113,2.15106692531524
114,"Lognormal fit","lognormal",NA,3.3584051507327,0.10618,20.2234734762531,3.4040279769805,0.120634523993229,-117.62574434889,0.509343325148905,39.8200000000002,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.28299984507389,2.92910968936233,0.11509,20.3569386803335,3.49455061927084,0.120759052285191,-115.701685188762,0.527202616192312,81.8499999999999,92.0499999999997,"lognormal/gamma",FALSE,1.92405916012727,0.733057447539933,2.0554997488699
115,"Lognormal fit","lognormal",NA,3.49281362225429,0.124,19.8043900223145,3.70967318799759,0.12314868026009,29.6057702123773,0.536875858642112,33.5,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.6388026694619,2.88024142243705,0.12269,19.9106336807647,3.81115913310164,0.123171162144724,35.8863172812126,0.577049202676627,84.5,83.3299999999999,"lognormal/gamma",FALSE,6.28054706883526,0.788176039919025,2.52238805970149
116,"Lognormal fit","lognormal",NA,3.18180369267826,0.10649,20.4181295747301,3.5663505983133,0.1189874080538,-88.7194661460224,0.480202383072385,37.2000000000003,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.84236290622356,2.53114644225398,0.08527,20.2827638807561,3.54695265488993,0.118936490994481,-81.9721279477483,0.4932823810121,81.6100000000001,88.4099999999999,"lognormal/gamma",FALSE,6.74733819827412,0.688419810962297,2.19381720430106
117,"Lognormal fit","lognormal",NA,3.47095095221615,0.12075,19.9701320159718,3.5960750528734,0.12056148692503,-37.2098137264913,0.538982138389793,37.0500000000002,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.63843660933895,2.67812185118896,0.09721,19.6903211478254,3.54394198727466,0.120502981698,-32.3800157463123,0.545416180618701,72.4000000000001,87.3500000000004,"lognormal/gamma",FALSE,4.82979798017894,0.766798901658007,1.95411605937921
118,"Lognormal fit","lognormal",NA,3.31148427538196,0.1092,19.5238548999802,3.47481205515651,0.122698955642218,-71.1224076780015,0.507115501233997,39.1300000000001,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.41655371421831,2.78692848113214,0.10079,19.7610463830846,3.45512064634222,0.122519624400901,-67.9530078913085,0.545931879343425,86.1100000000001,91.3299999999999,"lognormal/gamma",FALSE,3.16939978669299,0.745122639889067,2.20061334014822
119,"Lognormal fit","lognormal",NA,3.62544308318658,0.13432,19.9778242200314,3.76244848504009,0.122295597626978,115.470244348505,0.534981908920413,38.3299999999999,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.46509724306811,2.87003317308449,0.11606,20.1138499353056,3.6241476464613,0.122350889992936,121.351949598446,0.633453180652159,80.3800000000001,88.6900000000005,"lognormal/gamma",FALSE,5.88170524994105,0.82913724735442,2.09705191755806
120,"Lognormal fit","lognormal",NA,3.17881355659493,0.09639,19.8814540714214,3.32889373638262,0.117038411047603,-131.734588224066,0.501108562416661,34.3400000000001,0,"lognormal/lognormal",FALSE,"Free-margin fit","lognormal",NA,3.19564562518923,0.09729,19.8814540714214,3.32889373638262,0.117038411047603,-131.734588224066,0.501108562416661,0,312.34,"lognormal/lognormal",TRUE,0,0.708674525190926,0
121,"Lognormal fit","lognormal",NA,3.08489671564353,0.09086,19.5619503054023,3.23999891401633,0.113790007730321,-116.186809092557,0.509085197261002,39.6300000000001,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.27726695101366,2.75665037976025,0.09456,19.6098177510328,3.28163802777356,0.113904989577994,-105.000910753204,0.519840440075956,87.8099999999999,93.7799999999997,"lognormal/gamma",FALSE,11.185898339353,0.727600042062009,2.21574564723693
122,"Lognormal fit","lognormal",NA,3.45948847407186,0.11797,19.9451552801116,3.54899482249343,0.120655449870824,-44.3656602845318,0.501061710824495,34.4200000000001,0,"lognormal/lognormal",FALSE,"Free-margin fit","weibull",1.74742786037786,2.65198219757256,0.10592,20.176542235434,3.62916515929758,0.120325043135907,-30.2992693047831,0.523038903024226,66.46,96.2199999999998,"lognormal/weibull",FALSE,14.0663909797487,0.7243152160014,1.9308541545613
123,"Lognormal fit","lognormal",NA,3.56799333639915,0.12231,19.8569677144129,3.56479284493711,0.115685124197298,40.4820410705007,0.529396092889531,41.1299999999997,0,"lognormal/lognormal",FALSE,"Free-margin fit","weibull",1.68846728654967,2.79059308409463,0.12021,19.9642905629842,3.64480274596303,0.115403138535328,62.5440646014185,0.541961969542511,69.1199999999999,92.3600000000001,"lognormal/weibull",FALSE,22.0620235309177,0.757616657417918,1.6805251641138
124,"Lognormal fit","lognormal",NA,3.73907331800253,0.14065,20.3867464100511,3.84171620584085,0.11959506514255,125.281098523386,0.525902205559895,37.4200000000001,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.45779571396141,3.18507121816085,0.15686,20.6760123458844,4.01479944201815,0.119452148810234,131.508465628173,0.582342539090295,81.3800000000001,312.98,"lognormal/gamma",FALSE,6.22736710478659,0.784662961179444,2.17477284874399
125,"Lognormal fit","lognormal",NA,3.41806735097202,0.11169,19.9218708369,3.44369620855511,0.11634528260499,-40.3219083199016,0.516842404181098,39.3900000000003,0,"lognormal/lognormal",FALSE,"Free-margin fit","gamma",2.37936236822261,2.71570047041029,0.09307,20.0013320851285,3.35155327731592,0.116353701126137,-35.7735868381153,0.550277232881361,81.9000000000001,91.9499999999998,"lognormal/gamma",FALSE,4.54832148178635,0.754937814516709,2.07920792079206
