"replicate","arm","probability","CRP","medianCL"
1,"gaussian",0.457849056603774,30.944182400893,2.89297265578215
1,"gaussian",0.464069182389937,31.323226739485,2.89947132350522
1,"gaussian",0.470289308176101,31.7048858767809,2.90602957147515
1,"gaussian",0.476509433962264,32.0892529126728,2.9126493429554
1,"gaussian",0.482729559748428,32.4764231756826,2.91933263800471
1,"gaussian",0.488949685534591,32.8664943786587,2.92608151699583
1,"gaussian",0.495169811320755,33.2595667811319,2.93289810431429
1,"gaussian",0.501389937106918,33.6557433590205,2.93978459225354
1,"gaussian",0.507610062893082,34.0551299824184,2.94674324512426
1,"gaussian",0.513830188679245,34.45783560225,2.95377640359684
1,"gaussian",0.520050314465409,34.8639724466324,2.96088648929762
1,"gaussian",0.526270440251572,35.2736562278499,2.96807600968135
1,"gaussian",0.532490566037736,35.6870063609185,2.97534756320412
1,"gaussian",0.538710691823899,36.1041461947953,2.98270384482324
1,"gaussian",0.544930817610063,36.5252032573823,2.99014765185286
1,"gaussian",0.551150943396227,36.9503095155721,2.9976818902071
1,"gaussian",0.55737106918239,37.3796016516968,3.00530958106509
1,"gaussian",0.563591194968553,37.8132213578676,3.01303386799596
1,"gaussian",0.569811320754717,38.2513156498348,3.02085802458553
1,"gaussian",0.576031446540881,38.6940372021563,3.02878546261067
1,"gaussian",0.582251572327044,39.14154470664,3.03681974081196
1,"gaussian",0.588471698113208,39.5940032562249,3.04496457432074
1,"gaussian",0.594691823899371,40.0515847566925,3.05322384480259
1,"gaussian",0.600911949685535,40.5144683688495,3.061601611386
1,"gaussian",0.607132075471698,40.982840984109,3.07010212245259
1,"gaussian",0.613352201257862,41.4568977367191,3.07872982837398
1,"gaussian",0.619572327044025,41.9368425562488,3.08748939528992
1,"gaussian",0.625792452830189,42.422888764355,3.09638572003377
1,"gaussian",0.632012578616352,42.9152597203184,3.10542394632335
1,"gaussian",0.638232704402516,43.4141895203672,3.11460948235026
1,"gaussian",0.644452830188679,43.9199237564116,3.12394801991643
1,"gaussian",0.650672955974843,44.4327203405001,3.13344555528575
1,"gaussian",0.656893081761006,44.9528504020976,3.14310841193995
1,"gaussian",0.66311320754717,45.4805992661867,3.15294326545231
1,"gaussian",0.669333333333333,46.0162675212326,3.16295717072149
1,"gaussian",0.675553459119497,46.5601721872471,3.17315759183995
1,"gaussian",0.68177358490566,47.1126479955644,3.18355243490971
1,"gaussian",0.687993710691824,47.6740487935412,3.19415008416193
1,"gaussian",0.694213836477988,48.2447490892452,3.20495944178773
1,"gaussian",0.700433962264151,48.8251457533543,3.21598997194753
1,"gaussian",0.706654088050314,49.4156598980085,3.22725174949589
1,"gaussian",0.712874213836478,50.0167389553037,3.23875551404056
1,"gaussian",0.719094339622642,50.6288589815856,3.25051273005133
1,"gaussian",0.725314465408805,51.252527217782,3.26253565384801
1,"gaussian",0.731534591194969,51.8882849408456,3.27483740843229
1,"gaussian",0.737754716981132,52.5367106471122,3.2874320672894
1,"gaussian",0.743974842767296,53.1984236152126,3.30033474847782
1,"gaussian",0.750194968553459,53.8740879043488,3.31356172055628
1,"gaussian",0.756415094339623,54.5644168535636,3.32713052217584
1,"gaussian",0.762635220125786,55.2701781594787,3.34106009750124
1,"gaussian",0.76885534591195,55.9921996243264,3.3553709500356
